property_type,condition,location_district,dis_avg_price,agency,agency_avg_price,price_diff
house,"fully renovated","okres Ružomberok",1785.110000,"RK SPIRIT s.r.o.",2065.700000,0.1571835909
house,"fully renovated","okres Martin",1320.420000,"FINREA - ak vám záleží na výsledku",2917.530000,1.2095469623
house,"fully renovated","okres Bytča",1029.108000,"B10 Slovensko, a. s.",0.000000,-1.0000000000
house,"fully renovated","okres Ružomberok",1785.110000,"AstonReal s.r.o.",733.330000,-0.5891961840
house,"fully renovated","okres Žilina",1807.076250,"Piata Avenue",NULL,NULL
house,"fully renovated","okres Martin",1320.420000,"TUreality s.r.o.",NULL,NULL
house,"fully renovated","okres Liptovský Mikuláš",1755.859333,"Reality Alpia",463.530000,-0.7360096044
house,"fully renovated","okres Čadca",1546.860870,"KING REAL s. r. o.",1538.080000,-0.0056765739
house,"fully renovated","okres Liptovský Mikuláš",1755.859333,jabyvam.sk,1344.790000,-0.2341129072
house,"fully renovated","okres Martin",1320.420000,"JKV REAL",1799.330000,0.3626952030
house,"fully renovated","okres Čadca",1546.860870,"Ing. Marcela Pišteková",1300.850000,-0.1590387828
house,"fully renovated","okres Žilina",1807.076250,"AnoReal, s.r.o.",1768.770000,-0.0211979157
house,"fully renovated","okres Turčianske Teplice",1178.806154,"Reality Alpia",211.170000,-0.8208611320
house,"fully renovated","okres Žilina",1807.076250,"Wealth Group, s.r.o.",0.010000,-0.9999944662
house,"fully renovated","okres Liptovský Mikuláš",1755.859333,"Romantické Chalupy, s.r.o.",3083.330000,0.7560233568
house,"fully renovated","okres Kysucké Nové Mesto",2019.985000,"Safe reality s. r. o.",2734.645000,0.3537947064
house,"fully renovated","okres Turčianske Teplice",1178.806154,"ŽILINAREAL, s.r.o.",NULL,NULL
house,"fully renovated","okres Ružomberok",1785.110000,"VAŠA REALITKA s.r.o.",214.400000,-0.8798953566
house,"fully renovated","okres Turčianske Teplice",1178.806154,"Ing.Zuzana Paverová",784.850000,-0.3341992682
house,"fully renovated","okres Turčianske Teplice",1178.806154,"Pegas real s.r.o.",825.000000,-0.3001393849
house,"fully renovated","okres Bytča",1029.108000,"Realitné kancelárie SR",1037.040000,0.0077076458
house,"fully renovated","okres Martin",1320.420000,"OVERENÉ REALITY",1191.180000,-0.0978779479
house,"fully renovated","okres Turčianske Teplice",1178.806154,"Realitná kancelária",1400.000000,0.1876422559
house,"fully renovated","okres Turčianske Teplice",1178.806154,"Romantické Chalupy, s.r.o.",2000.000000,0.6966317941
house,"fully renovated","okres Žilina",1807.076250,"MGM reality",1552.910000,-0.1406505398
house,"fully renovated","okres Liptovský Mikuláš",1755.859333,"HD reality group s.r.o",1564.890000,-0.1087611800
house,"fully renovated","okres Žilina",1807.076250,"ŽILINAREAL, s.r.o.",1912.810000,0.0585109510
house,"fully renovated","okres Čadca",1546.860870,"Stanislav Slovák",1035.000000,-0.3309029790
house,"fully renovated","okres Žilina",1807.076250,"DreamReality s.r.o.",1536.050000,-0.1499805279
house,"fully renovated","okres Ružomberok",1785.110000,"Reality Alpia",928.990000,-0.4795894931
house,"fully renovated","okres Žilina",1807.076250,"Babony TRE s.r.o.",1438.890000,-0.2037469365
house,"fully renovated","okres Čadca",1546.860870,Reality+,NULL,NULL
house,"fully renovated","okres Liptovský Mikuláš",1755.859333,"Realitná kancelária RED, s.r.o.",1350.000000,-0.2311456991
house,"fully renovated","okres Martin",1320.420000,"Reality D.P.A.",2917.530000,1.2095469623
house,"fully renovated","okres Martin",1320.420000,"VAŠE REALITY s.r.o.",1280.490000,-0.0302403781
house,"fully renovated","okres Martin",1320.420000,"TARGETreal s. r. o.",1300.000000,-0.0154647764
house,"fully renovated","okres Žilina",1807.076250,NULL,1935.340000,0.0709786043
house,"fully renovated","okres Čadca",1546.860870,"BeMi realitná kancelária",2107.586667,0.3624927153
house,"fully renovated","okres Čadca",1546.860870,"Vianema s.r.o.",1992.760000,0.2882606566
house,"fully renovated","okres Martin",1320.420000,"R2 SK, s.r.o.",650.600000,-0.5072779873
house,"new construction","okres Liptovský Mikuláš",2309.902500,"Realitná kancelária Peter Hubka",1467.920000,-0.3645099739
house,"new construction","okres Kysucké Nové Mesto",2071.862857,"Realitná kancelária",NULL,NULL
house,"new construction","okres Žilina",2252.985000,"Gro & Partners",NULL,NULL
house,"new construction","okres Bytča",2378.940667,"ADH-REAL s.r.o. Hirjaková Adriana",1201.920000,-0.4947667184
house,"new construction","okres Žilina",2252.985000,"Effecting s.r.o.",2157.450000,-0.0424037444
house,"new construction","okres Turčianske Teplice",2047.482000,"Reality Simply",NULL,NULL
house,"new construction","okres Bytča",2378.940667,"Arvin & Benet",NULL,NULL
house,"new construction","okres Žilina",2252.985000,"RIEŠIME BÝVANIE",2457.140000,0.0906153392
house,"new construction","okres Tvrdošín",1625.190000,"RE/MAX Slovakia",888.890000,-0.4530547198
house,"new construction","okres Ružomberok",2037.406667,"OVERENÉ REALITY",492.310000,-0.7583643914
house,"new construction","okres Bytča",2378.940667,"Stanislav Motyčík - MK",2570.970000,0.0807205222
house,"new construction","okres Martin",1933.798889,"Reality Center, s.r.o.",NULL,NULL
house,"new construction","okres Bytča",2378.940667,"IDEÁLNE BÝVANIE, s.r.o.",2281.650000,-0.0408966345
house,"new construction","okres Žilina",2252.985000,"CPM Real Estate",2990.340000,0.3272791430
house,"new construction","okres Liptovský Mikuláš",2309.902500,NULL,2320.390000,0.0045402349
house,"new construction","okres Ružomberok",2037.406667,"RECLOUD Reality a.s.",NULL,NULL
house,"new construction","okres Čadca",1790.622381,"JPE. Reality - Jozef Pajer",1983.870000,0.1079220393
house,"new construction","okres Martin",1933.798889,"Vianema s.r.o.",4499.980000,1.3270155059
house,"new construction","okres Martin",1933.798889,"Reality ASTORIA, s.r.o.",2307.690000,0.1933453955
house,"new construction","okres Čadca",1790.622381,"RS Mansory s.r.o.",2791.070000,0.5587150198
house,"new construction","okres Ružomberok",2037.406667,"REALITY SPOLU",NULL,NULL
house,"new construction","okres Liptovský Mikuláš",2309.902500,"New Ways Reality&Financie",1782.740000,-0.2282185071
house,"new construction","okres Čadca",1790.622381,"Reality Kopanice",1250.000000,-0.3019186997
house,"new construction","okres Kysucké Nové Mesto",2071.862857,"TARGETreal s. r. o.",1548.810000,-0.2524553472
house,"new construction","okres Žilina",2252.985000,"AnoReal, s.r.o.",NULL,NULL
house,"new construction","okres Dolný Kubín",2267.838750,"ALT REAL, s.r.o.",NULL,NULL
house,"new construction","okres Bytča",2378.940667,"WFG reality, s.r.o.",3913.580000,0.6450935722
house,"new construction","okres Námestovo",1769.402222,"Bosen Group s.r.o.",1078.220000,-0.3906303572
house,"new construction","okres Martin",1933.798889,"RECLOUD Reality a.s.",NULL,NULL
house,"new construction","okres Martin",1933.798889,"Reality Turiec s.r o.",2574.630000,0.3313845688
house,"new construction","okres Martin",1933.798889,"CPM Real Estate",2651.520000,0.3711456838
house,"new construction","okres Čadca",1790.622381,"B10 Slovensko, a. s.",1275.000000,-0.2879570737
house,"new construction","okres Ružomberok",2037.406667,"Reality Alpia",264.015000,-0.8704161500
house,"new construction","okres Ružomberok",2037.406667,"VAŠA REALITKA s.r.o.",1998.180000,-0.0192532338
house,"new construction","okres Žilina",2252.985000,"R2 SK, s.r.o.",2143.285000,-0.0486909589
house,"new construction","okres Liptovský Mikuláš",2309.902500,"LEGEND realitná spoločnosť  s. r. o.",3062.500000,0.3258135354
house,"new construction","okres Čadca",1790.622381,NULL,1843.750000,0.0296699179
house,"new construction","okres Čadca",1790.622381,"Piata Avenue",NULL,NULL
house,"new construction","okres Žilina",2252.985000,"WFG reality, s.r.o.",4239.130000,0.8815615728
house,"new construction","okres Turčianske Teplice",2047.482000,"HERRYS s.r.o.",5812.220000,1.8387160424
house,"new construction","okres Kysucké Nové Mesto",2071.862857,"R2 SK, s.r.o.",1760.920000,-0.1500788800
house,"new construction","okres Žilina",2252.985000,"JKV REAL",1948.660000,-0.1350763543
house,"new construction","okres Dolný Kubín",2267.838750,"FINREA - ak vám záleží na výsledku",3508.085000,0.5468846716
house,"new construction","okres Žilina",2252.985000,"RAJA, spol. s r.o.",NULL,NULL
house,"new construction","okres Martin",1933.798889,"Like Reality s.r.o.",NULL,NULL
house,"new construction","okres Žilina",2252.985000,"Reality IQ, s.r.o.",1519.840000,-0.3254105109
house,"new construction","okres Liptovský Mikuláš",2309.902500,"Q REAL s.r.o.",2625.000000,0.1364116018
house,"new construction","okres Námestovo",1769.402222,"TUreality s.r.o.",3109.090000,0.7571414579
house,"new construction","okres Čadca",1790.622381,"HOLESTIAK.sk reality s.r.o.",2132.000000,0.1906474657
house,"new construction","okres Žilina",2252.985000,"ROMDOM, s. r. o",0.010000,-0.9999955614
house,"new construction","okres Martin",1933.798889,"Realitná kancelária",1248.486667,-0.3543865010
house,"new construction","okres Žilina",2252.985000,"OVERENÉ REALITY",NULL,NULL
house,"new construction","okres Liptovský Mikuláš",2309.902500,"KRUPPKY, s.r.o.",1183.330000,-0.4877143083
house,"new construction","okres Námestovo",1769.402222,"BeMi realitná kancelária",1502.446667,-0.1508733015
house,"new construction","okres Turčianske Teplice",2047.482000,"XEMAR realitná spoločnosť s.r.o.",1536.000000,-0.2498102547
house,"new construction","okres Čadca",1790.622381,"1. Reality Rent, s.r.o.",NULL,NULL
house,"new construction","okres Žilina",2252.985000,"Nové bývanie",2004.610000,-0.1102426337
house,"new construction","okres Martin",1933.798889,"TARGETreal s. r. o.",2984.885000,0.5435343442
house,"new construction","okres Žilina",2252.985000,"OREA, s.r.o.",NULL,NULL
house,"new construction","okres Martin",1933.798889,"Financie a reality od A po Z",NULL,NULL
house,"new construction","okres Žilina",2252.985000,"Bosen Group s.r.o.",2192.576667,-0.0268125766
house,"new construction","okres Tvrdošín",1625.190000,"Realitné kancelárie SR",2361.490000,0.4530547198
house,"new construction","okres Žilina",2252.985000,"ETHOS reality, s. r. o.",1741.070000,-0.2272163374
house,"new construction","okres Liptovský Mikuláš",2309.902500,"Realitné kancelárie SR",2164.180000,-0.0630859961
house,unrenovated,"okres Žilina",1436.461290,"DRR INVEST, s. r. o.",232.880000,-0.8378793765
house,unrenovated,"okres Turčianske Teplice",789.431429,"Realitné kancelárie SR",NULL,NULL
house,unrenovated,"okres Liptovský Mikuláš",989.996667,"WFG reality, s.r.o.",2203.880000,1.2261489088
house,unrenovated,"okres Dolný Kubín",988.354444,"LICITOR group, a.s.",165.040000,-0.8330153712
house,unrenovated,"okres Žilina",1436.461290,"StorkReal s. r. o.",1125.000000,-0.2168253974
house,unrenovated,"okres Čadca",750.752353,"RENOME REAL",519.960000,-0.3074147581
house,unrenovated,"okres Žilina",1436.461290,"BeMi realitná kancelária",2487.500000,0.7316860658
house,unrenovated,"okres Ružomberok",895.767500,"HALO reality, s.r.o.",NULL,NULL
house,unrenovated,"okres Liptovský Mikuláš",989.996667,"REALITY SPOLU",1175.000000,0.1868726827
house,unrenovated,"okres Liptovský Mikuláš",989.996667,"AstonReal s.r.o.",1139.240000,0.1507513489
house,unrenovated,"okres Ružomberok",895.767500,"IVANING, s. r. o.",1598.210000,0.7841794885
house,unrenovated,"okres Martin",1027.747959,"RIEŠIME BÝVANIE",1619.050000,0.5753375969
house,unrenovated,"okres Žilina",1436.461290,"1. Reality Rent, s.r.o.",660.000000,-0.5405375665
house,unrenovated,"okres Martin",1027.747959,"Reality D.P.A.",888.890000,-0.1351089611
house,unrenovated,"okres Martin",1027.747959,"FINREA - ak vám záleží na výsledku",972.450000,-0.0538049806
house,unrenovated,"okres Čadca",750.752353,"Wealth Group, s.r.o.",2000.000000,1.6639943145
house,unrenovated,"okres Čadca",750.752353,"JPE. Reality - Jozef Pajer",878.205000,0.1697665635
house,unrenovated,"okres Turčianske Teplice",789.431429,"Ing.Zuzana Paverová",890.000000,0.1273936751
house,unrenovated,"okres Žilina",1436.461290,"X-REAL, s. r. o.",1555.560000,0.0829111866
house,unrenovated,"okres Liptovský Mikuláš",989.996667,"KRUPPKY, s.r.o.",1236.000000,0.2484890517
house,unrenovated,"okres Turčianske Teplice",789.431429,"Reality AK, spol. s r.o.",950.000000,0.2033977431
house,unrenovated,"okres Žilina",1436.461290,"Babony TRE s.r.o.",1075.000000,-0.2516331575
house,unrenovated,"okres Dolný Kubín",988.354444,"Realitné kancelárie SR",916.670000,-0.0725290855
house,unrenovated,"okres Čadca",750.752353,"REAL21 Invest-consult, s.r.o.",194.170000,-0.7413661120
house,unrenovated,"okres Liptovský Mikuláš",989.996667,"B10 Slovensko, a. s.",587.060000,-0.4070081046
house,unrenovated,"okres Čadca",750.752353,"SLNOVRAT, s.r.o.",NULL,NULL
house,unrenovated,"okres Čadca",750.752353,"Realitné kancelárie SR",1062.500000,0.4152469796
house,unrenovated,"okres Dolný Kubín",988.354444,"OREA, s.r.o.",1031.875000,0.0440333488
house,unrenovated,"okres Čadca",750.752353,"TRI LIPY, s. r. o.",407.410000,-0.4573310382
house,unrenovated,"okres Čadca",750.752353,"Vianema s.r.o.",378.020000,-0.4964784346
house,unrenovated,"okres Žilina",1436.461290,"BR ACADEMY, s. r. o.",NULL,NULL
house,unrenovated,"okres Turčianske Teplice",789.431429,"RECLOUD Reality a.s.",NULL,NULL
house,unrenovated,"okres Turčianske Teplice",789.431429,"YNI reality",NULL,NULL
house,unrenovated,"okres Čadca",750.752353,"Realitná kancelária",679.600000,-0.0947747319
house,unrenovated,"okres Bytča",1158.958889,"Realitná kancelária RED, s.r.o.",NULL,NULL
house,unrenovated,"okres Turčianske Teplice",789.431429,"FINREA - ak vám záleží na výsledku",1650.000000,1.0901118696
house,unrenovated,"okres Bytča",1158.958889,"StorkReal s. r. o.",833.330000,-0.2809667298
house,unrenovated,"okres Čadca",750.752353,"Ing. Marcela Pišteková",475.000000,-0.3673013503
house,unrenovated,"okres Kysucké Nové Mesto",1029.978000,"PhDr. Miloš Kocúr - BKM Consulting",440.000000,-0.5728064095
house,unrenovated,"okres Žilina",1436.461290,"LAVENTURA s.r.o.",NULL,NULL
house,unrenovated,"okres Čadca",750.752353,"MENÍME BÝVANIE",241.480000,-0.6783493265
house,unrenovated,"okres Ružomberok",895.767500,"TUreality s.r.o.",NULL,NULL
house,unrenovated,"okres Bytča",1158.958889,"B10 Slovensko, a. s.",NULL,NULL
house,unrenovated,"okres Martin",1027.747959,"TUreality s.r.o.",320.540000,-0.6881141945
house,unrenovated,"okres Martin",1027.747959,"Reality AK, spol. s r.o.",696.785000,-0.3220273571
house,unrenovated,"okres Kysucké Nové Mesto",1029.978000,"BeMi realitná kancelária",1000.000000,-0.0291054760
house,unrenovated,"okres Žilina",1436.461290,"Gro & Partners",2333.330000,0.6243598183
house,unrenovated,"okres Liptovský Mikuláš",989.996667,jabyvam.sk,2428.500000,1.4530385616
house,unrenovated,"okres Martin",1027.747959,"LICITOR group, a.s.",977.800000,-0.0485994242
house,unrenovated,"okres Čadca",750.752353,"Safe reality s. r. o.",561.880000,-0.2515774373
house,unrenovated,"okres Ružomberok",895.767500,"bezmaklérov, s.r.o.",173.670000,-0.8061215661
house,unrenovated,"okres Turčianske Teplice",789.431429,"Real Reality Development s.r.o.",354.170000,-0.5513606540
house,unrenovated,"okres Martin",1027.747959,"YNI reality",NULL,NULL
house,unrenovated,"okres Martin",1027.747959,"Romantické Chalupy, s.r.o.",956.250000,-0.0695676001
house,unrenovated,"okres Martin",1027.747959,"Like Reality s.r.o.",276.670000,-0.7307997573
house,unrenovated,"okres Martin",1027.747959,"Ing.Zuzana Paverová",1839.080000,0.7894270515
house,unrenovated,"okres Čadca",750.752353,"PhDr. Miloš Kocúr - BKM Consulting",153.330000,-0.7957648759
house,unrenovated,"okres Čadca",750.752353,"Romantické Chalupy, s.r.o.",746.565000,-0.0055775423
house,unrenovated,"okres Čadca",750.752353,"WFG reality, s.r.o.",579.410000,-0.2282275271
house,unrenovated,"okres Dolný Kubín",988.354444,"RK Dalmia s. r. o.",790.910000,-0.1997708871
house,unrenovated,"okres Žilina",1436.461290,"Romantické Chalupy, s.r.o.",2100.000000,0.4619259249
house,unrenovated,"okres Kysucké Nové Mesto",1029.978000,"1. Reality Rent, s.r.o.",1454.550000,0.4122146298
house,unrenovated,"okres Námestovo",764.443333,"Nové bývanie",68.090000,-0.9109286496
house,unrenovated,"okres Liptovský Mikuláš",989.996667,"Mgr. Renáta Kolenčíková",368.130000,-0.6281502633
house,unrenovated,"okres Turčianske Teplice",789.431429,"Realitná kancelária DR, s.r.o.",595.000000,-0.2462929925
house,unrenovated,"okres Martin",1027.747959,"RS Mansory s.r.o.",1050.000000,0.0216512627
house,unrenovated,"okres Námestovo",764.443333,"RK Dalmia s. r. o.",681.370000,-0.1086716692
house,unrenovated,"okres Bytča",1158.958889,"TOCA, s.r.o. Realitná činnosť",NULL,NULL
house,unrenovated,"okres Martin",1027.747959,"Financie a reality od A po Z",937.080000,-0.0882200331
house,unrenovated,"okres Liptovský Mikuláš",989.996667,"RESIDENCE realitná kancelária",1063.470000,0.0742157377
house,unrenovated,"okres Ružomberok",895.767500,"FISCHER & PARTNERS, s.r.o.",1370.000000,0.5294147198
house,unrenovated,"okres Žilina",1436.461290,NajlepšíMakléri.sk,NULL,NULL
house,unrenovated,"okres Žilina",1436.461290,"R2 SK, s.r.o.",1733.320000,0.2066597353
house,unrenovated,"okres Žilina",1436.461290,"K&B Partners, s.r.o.",NULL,NULL
house,unrenovated,"okres Ružomberok",895.767500,"REALITY SPOLU",733.330000,-0.1813389077
house,unrenovated,"okres Čadca",750.752353,"MG real, s.r.o.",218.260000,-0.7092783005
house,unrenovated,"okres Žilina",1436.461290,"Mgr. Nina Herčková, RSc.",NULL,NULL
house,unrenovated,"okres Ružomberok",895.767500,donidDevelop,853.660000,-0.0470071754
house,unrenovated,"okres Martin",1027.747959,"ALT REAL, s.r.o.",1154.443333,0.1232747513
house,unrenovated,"okres Ružomberok",895.767500,"NajBývanie, s.r.o.",1141.693333,0.2745420357
house,unrenovated,"okres Turčianske Teplice",789.431429,"KARIN & PARTNERS, s.r.o.",544.830000,-0.3098450607
house,unrenovated,"okres Čadca",750.752353,"Reality IQ, s.r.o.",NULL,NULL
house,unrenovated,"okres Ružomberok",895.767500,"KARIN & PARTNERS, s.r.o.",630.250000,-0.2964134108
house,unrenovated,"okres Ružomberok",895.767500,"AstonReal s.r.o.",1133.890000,0.2658306983
house,unrenovated,"okres Ružomberok",895.767500,"OVERENÉ REALITY",NULL,NULL
house,unrenovated,"okres Bytča",1158.958889,"TUreality s.r.o.",141.210000,-0.8781578869
house,unrenovated,"okres Liptovský Mikuláš",989.996667,"GERT , s.r.o.",NULL,NULL
house,unrenovated,"okres Liptovský Mikuláš",989.996667,"BeMi realitná kancelária",750.000000,-0.2424216919
house,unrenovated,"okres Kysucké Nové Mesto",1029.978000,NULL,1008.670000,-0.0206878205
house,unrenovated,"okres Čadca",750.752353,NULL,627.860000,-0.1636922648
house,unrenovated,"okres Námestovo",764.443333,"RE/MAX Slovakia",484.380000,-0.3663624508
house,unrenovated,"okres Liptovský Mikuláš",989.996667,"LICITOR group, a.s.",713.210000,-0.2795834332
house,unrenovated,"okres Žilina",1436.461290,"RIEŠIME BÝVANIE",1444.396667,0.0055242540
house,unrenovated,"okres Liptovský Mikuláš",989.996667,"RE/MAX Slovakia",641.464000,-0.3520543842
house,unrenovated,"okres Martin",1027.747959,"RECLOUD Reality a.s.",NULL,NULL
house,unrenovated,"okres Tvrdošín",914.510000,"RIEŠIME BÝVANIE",1173.910000,0.2836491673
house,unrenovated,"okres Bytča",1158.958889,"RS Mansory s.r.o.",1066.955000,-0.0793849462
house,unrenovated,"okres Žilina",1436.461290,"ALT REAL, s.r.o.",800.000000,-0.4430758381
house,"partially renovated","okres Žilina",1231.615439,"AnReal s. r. o.",1562.090000,0.2683260948
house,"partially renovated","okres Ružomberok",925.285769,"XEMAR realitná spoločnosť s.r.o.",1643.560000,0.7762728608
house,"partially renovated","okres Martin",3258.443158,"Buby reality, s.r.o.",592.000000,-0.8183181442
house,"partially renovated","okres Bytča",1037.315556,"Romantické Chalupy, s.r.o.",1075.000000,0.0363288141
house,"partially renovated","okres Kysucké Nové Mesto",1213.922000,"1. Reality Rent, s.r.o.",1186.050000,-0.0229602890
house,"partially renovated","okres Turčianske Teplice",962.295556,"Reality AK, spol. s r.o.",350.000000,-0.6362863802
house,"partially renovated","okres Turčianske Teplice",962.295556,"REALITY FAIR",621.430000,-0.3542212721
house,"partially renovated","okres Tvrdošín",1040.391667,"Romantické Chalupy, s.r.o.",1295.000000,0.2447235412
house,"partially renovated","okres Liptovský Mikuláš",1117.708500,"Nové bývanie",515.150000,-0.5391016531
house,"partially renovated","okres Tvrdošín",1040.391667,"VICTORY REALITY Residence s. r. o.",1351.560000,0.2990876829
house,"partially renovated","okres Liptovský Mikuláš",1117.708500,"BeMi realitná kancelária",1936.360000,0.7324373931
house,"partially renovated","okres Čadca",836.619189,"ETHOS reality, s. r. o.",532.920000,-0.3630076778
house,"partially renovated","okres Čadca",836.619189,"YNI reality",NULL,NULL
house,"partially renovated","okres Kysucké Nové Mesto",1213.922000,"PRIVAT Reality spol.s.r.o",1150.000000,-0.0526574195
house,"partially renovated","okres Čadca",836.619189,"Reality Alpia",235.510000,-0.7184979700
house,"partially renovated","okres Bytča",1037.315556,"JKV REAL",977.270000,-0.0578855254
house,"partially renovated","okres Námestovo",759.514000,"TUreality s.r.o.",503.690000,-0.3368259176
house,"partially renovated","okres Turčianske Teplice",962.295556,"BALAŽI REAL ESTATE s.r.o.",377.120000,-0.6081037706
house,"partially renovated","okres Turčianske Teplice",962.295556,"JMB REALITY s.r.o.",NULL,NULL
house,"partially renovated","okres Čadca",836.619189,"REALITY SPOLU",644.330000,-0.2298407585
house,"partially renovated","okres Ružomberok",925.285769,NULL,NULL,NULL
house,"partially renovated","okres Turčianske Teplice",962.295556,"HALO reality, s.r.o.",NULL,NULL
house,"partially renovated","okres Ružomberok",925.285769,"TUreality s.r.o.",265.325000,-0.7132507503
house,"partially renovated","okres Turčianske Teplice",962.295556,"TUreality s.r.o.",856.430000,-0.1100135560
house,"partially renovated","okres Námestovo",759.514000,"MGM reality",194.500000,-0.7439151879
house,"partially renovated","okres Turčianske Teplice",962.295556,"LIF REAL",NULL,NULL
house,"partially renovated","okres Ružomberok",925.285769,"Bosen Group s.r.o.",1142.860000,0.2351427400
house,"partially renovated","okres Martin",3258.443158,"TB Real, spol. s r.o.",1166.670000,-0.6419547792
house,"partially renovated","okres Čadca",836.619189,"Nové bývanie",223.680000,-0.7326382147
house,"partially renovated","okres Bytča",1037.315556,"Safe reality s. r. o.",NULL,NULL
house,"partially renovated","okres Turčianske Teplice",962.295556,"TARGETreal s. r. o.",493.750000,-0.4869040006
house,"partially renovated","okres Ružomberok",925.285769,"RE/MAX Slovakia",1659.090000,0.7930568648
house,"partially renovated","okres Martin",3258.443158,"FINREA - ak vám záleží na výsledku",729.170000,-0.7762213534
house,"partially renovated","okres Dolný Kubín",1205.085000,"TUreality s.r.o.",310.320000,-0.7424911936
house,"partially renovated","okres Liptovský Mikuláš",1117.708500,"RESIDENCE realitná kancelária",1280.320000,0.1454865021
house,"partially renovated","okres Turčianske Teplice",962.295556,NULL,1619.050000,0.6824872462
house,"partially renovated","okres Žilina",1231.615439,"R2 SK, s.r.o.",883.330000,-0.2827874903
house,"partially renovated","okres Žilina",1231.615439,"Wealth Group, s.r.o.",1243.750000,0.0098525567
house,"partially renovated","okres Ružomberok",925.285769,"FINREA - ak vám záleží na výsledku",1125.000000,0.2158405951
house,"partially renovated","okres Ružomberok",925.285769,"Joyel s.r.o.",1599.920000,0.7291090532
house,"partially renovated","okres Turčianske Teplice",962.295556,"Reality Center, s.r.o.",1538.460000,0.5987395872
house,"partially renovated","okres Martin",3258.443158,"Vianema s.r.o.",2139.720000,-0.3433305735
house,"partially renovated","okres Čadca",836.619189,"KUBALA REALITY, s.r.o.",1098.840000,0.3134291138
house,"partially renovated","okres Martin",3258.443158,"Piata Avenue",84663.330000,24.9827549215
house,"partially renovated","okres Turčianske Teplice",962.295556,"BV REAL PD, s.r.o.",178.850000,-0.8141423403
house,"partially renovated","okres Ružomberok",925.285769,"LAWIS s.r.o.",1778.570000,0.9221845397
house,"partially renovated","okres Martin",3258.443158,"LIF REAL",NULL,NULL
house,"partially renovated","okres Liptovský Mikuláš",1117.708500,Limaxreal,863.330000,-0.2275893044
house,"partially renovated","okres Námestovo",759.514000,"RK Dalmia s. r. o.",668.270000,-0.1201347177
house,"partially renovated","okres Čadca",836.619189,"Real Global",833.330000,-0.0039315247
house,"partially renovated","okres Tvrdošín",1040.391667,"B10 Slovensko, a. s.",1025.000000,-0.0147941083
house,"partially renovated","okres Turčianske Teplice",962.295556,"DOBRÉ REALITY s.r.o.",1587.060000,0.6492438213
house,"partially renovated","okres Žilina",1231.615439,"Mamud Reality s. r. o.",1266.820000,0.0285840530
house,"partially renovated","okres Námestovo",759.514000,"OREA, s.r.o.",986.670000,0.2990807279
house,"partially renovated","okres Žilina",1231.615439,"FINREA - ak vám záleží na výsledku",NULL,NULL
house,"partially renovated","okres Martin",3258.443158,"Reality Turiec s.r o.",758.000000,-0.7673735698
house,"partially renovated","okres Žilina",1231.615439,"BeMi realitná kancelária",720.000000,-0.4154019370
house,"partially renovated","okres Námestovo",759.514000,NULL,1444.440000,0.9017950953
house,"partially renovated","okres Žilina",1231.615439,"MGM reality",1730.085000,0.4047282498
house,"partially renovated","okres Kysucké Nové Mesto",1213.922000,"HOLESTIAK.sk reality s.r.o.",934.515000,-0.2301688247
house,"partially renovated","okres Čadca",836.619189,"Vianema s.r.o.",405.400000,-0.5154306699
house,"partially renovated","okres Turčianske Teplice",962.295556,"Nové bývanie",206.670000,-0.7852323034
house,"partially renovated","okres Bytča",1037.315556,"Reality IQ, s.r.o.",1460.000000,0.4074791336
house,"partially renovated","okres Ružomberok",925.285769,jabyvam.sk,1034.140000,0.1176439049
house,"partially renovated","okres Bytča",1037.315556,"Realitná kancelária RED, s.r.o.",562.470000,-0.4577638437
house,"partially renovated","okres Ružomberok",925.285769,"RESIDENCE realitná kancelária",1666.670000,0.8012489285
house,"partially renovated","okres Liptovský Mikuláš",1117.708500,"Ing. Jaroslav Minár JAVAS",NULL,NULL
house,"partially renovated","okres Žilina",1231.615439,"Realitná kancelária RED, s.r.o.",1340.053333,0.0880452539
house,"partially renovated","okres Žilina",1231.615439,"Piata Avenue",1941.310000,0.5762306468
house,"partially renovated","okres Bytča",1037.315556,"TARGETreal s. r. o.",933.330000,-0.1002448632
house,"partially renovated","okres Čadca",836.619189,"JPE. Reality - Jozef Pajer",1420.043333,0.6973592665
house,"partially renovated","okres Martin",3258.443158,"RE/MAX Slovakia",1282.500000,-0.6064071282
house,"partially renovated","okres Turčianske Teplice",962.295556,"Reality Alpia",326.460000,-0.6607487191
house,"partially renovated","okres Čadca",836.619189,"RK ANNA, s.r.o.",1218.750000,0.4567559722
house,"partially renovated","okres Kysucké Nové Mesto",1213.922000,"TUreality s.r.o.",737.380000,-0.3925639374
house,"partially renovated","okres Žilina",1231.615439,"StorkReal s. r. o.",1072.523333,-0.1291735236
house,"partially renovated","okres Žilina",1231.615439,"HALO reality, s.r.o.",1355.360000,0.1004733759
house,"partially renovated","okres Čadca",836.619189,"Wealth Group, s.r.o.",NULL,NULL
house,"partially renovated","okres Žilina",1231.615439,"ŽILINAREAL, s.r.o.",1578.125000,0.2813455808
house,"development project","okres Liptovský Mikuláš",2893.910000,"Bosen Group s.r.o.",2893.910000,0.0000000000
